timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1633033119809,3042,1. Open Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,334732,8925,1,1,null,0,68,10
1633033119869,3042,1. Open Home Page,200,OK,Editor User 1-1,text,true,,334732,8925,1,1,http://192.168.1.87/perf/,2618,0,10
1633033122920,182,2. Open Login Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,108113,2460,1,1,null,0,3,0
1633033122920,182,2. Open Login Page,200,OK,Editor User 1-1,text,true,,108113,2460,1,1,http://192.168.1.87/perf/Account/login.aspx,35,0,0
1633033123105,172,3. Log into Account,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,188643,25818,1,1,null,0,1,0
1633033123105,172,3. Log into Account,200,OK,Editor User 1-1,text,true,,188643,25818,1,1,http://192.168.1.87/perf/,12,0,0
1633033123284,1051,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1058957,12438,1,1,null,0,151,0
1633033123284,1051,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,1058957,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,965,0,0
1633033124487,542,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1158,1849,1,1,null,0,2,0
1633033124489,542,5. Post the Article,201,Created,Editor User 1-1,text,true,,1158,1849,1,1,http://192.168.1.87/perf/api/posts,542,0,0
1633033125032,127,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033125032,127,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,8,0,0
1633033125160,7,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1294,1989,1,1,null,0,1,0
1633033125161,7,5. Post the Article,201,Created,Editor User 1-1,text,true,,1294,1989,1,1,http://192.168.1.87/perf/api/posts,7,0,0
1633033125168,66,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033125169,66,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,3,0,0
1633033125236,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1151,1831,1,1,null,0,0,0
1633033125236,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,1151,1831,1,1,http://192.168.1.87/perf/api/posts,5,0,0
1633033125241,614,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033125242,614,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,527,0,0
1633033125856,4,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,959,1622,1,1,null,0,1,0
1633033125857,4,5. Post the Article,201,Created,Editor User 1-1,text,true,,959,1622,1,1,http://192.168.1.87/perf/api/posts,4,0,0
1633033125861,989,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033125861,989,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,900,0,0
1633033126851,4,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,887,1562,1,1,null,0,0,0
1633033126851,4,5. Post the Article,201,Created,Editor User 1-1,text,true,,887,1562,1,1,http://192.168.1.87/perf/api/posts,4,0,0
1633033126855,1966,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033126856,1966,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,1902,0,0
1633033128823,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1035,1699,1,1,null,0,0,0
1633033128823,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,1035,1699,1,1,http://192.168.1.87/perf/api/posts,5,0,0
1633033128828,996,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033128828,996,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,937,0,0
1633033129825,9,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1012,1671,1,1,null,0,0,0
1633033129825,9,5. Post the Article,201,Created,Editor User 1-1,text,true,,1012,1671,1,1,http://192.168.1.87/perf/api/posts,9,0,0
1633033129835,984,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033129835,984,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,923,0,0
1633033130820,3,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,932,1624,1,1,null,0,1,0
1633033130821,3,5. Post the Article,201,Created,Editor User 1-1,text,true,,932,1624,1,1,http://192.168.1.87/perf/api/posts,3,0,0
1633033130825,193,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033130825,193,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,137,0,0
1633033131019,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1673,2344,1,1,null,0,1,0
1633033131020,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,1673,2344,1,1,http://192.168.1.87/perf/api/posts,5,0,0
1633033131026,118,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033131026,118,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,2,0,0
1633033131145,4,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1116,1799,1,1,null,0,0,0
1633033131145,4,5. Post the Article,201,Created,Editor User 1-1,text,true,,1116,1799,1,1,http://192.168.1.87/perf/api/posts,4,0,0
1633033131149,93,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033131149,93,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,2,0,0
1633033131242,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,932,1590,1,1,null,0,1,0
1633033131243,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,932,1590,1,1,http://192.168.1.87/perf/api/posts,5,0,0
1633033131248,289,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033131248,289,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,231,0,0
1633033131538,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1273,1946,1,1,null,0,0,0
1633033131538,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,1273,1946,1,1,http://192.168.1.87/perf/api/posts,5,0,0
1633033131543,815,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033131543,815,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,719,0,0
1633033132359,35,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,936,1591,1,1,null,0,0,0
1633033132359,35,5. Post the Article,201,Created,Editor User 1-1,text,true,,936,1591,1,1,http://192.168.1.87/perf/api/posts,34,0,0
1633033132394,1034,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033132394,1034,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,919,0,0
1633033133429,40,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1678,2340,1,1,null,0,0,0
1633033133429,40,5. Post the Article,201,Created,Editor User 1-1,text,true,,1678,2340,1,1,http://192.168.1.87/perf/api/posts,40,0,0
1633033133469,115,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033133469,115,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,3,0,0
1633033133585,153,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1310,2004,1,1,null,0,1,0
1633033133585,153,5. Post the Article,201,Created,Editor User 1-1,text,true,,1310,2004,1,1,http://192.168.1.87/perf/api/posts,153,0,0
1633033133739,180,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033133739,180,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,76,0,0
1633033133919,704,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1357,2028,1,1,null,0,1,0
1633033133920,704,5. Post the Article,201,Created,Editor User 1-1,text,true,,1357,2028,1,1,http://192.168.1.87/perf/api/posts,704,0,0
1633033134626,88,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033134626,88,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,7,0,0
1633033134714,27,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1047,1735,1,1,null,0,1,0
1633033134715,27,5. Post the Article,201,Created,Editor User 1-1,text,true,,1047,1735,1,1,http://192.168.1.87/perf/api/posts,27,0,0
1633033134743,69,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033134743,69,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,5,0,0
1633033134812,21,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1143,1836,1,1,null,0,1,0
1633033134813,21,5. Post the Article,201,Created,Editor User 1-1,text,true,,1143,1836,1,1,http://192.168.1.87/perf/api/posts,21,0,0
1633033134835,114,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033134835,114,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,8,0,0
1633033134950,7,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1715,2378,1,1,null,0,0,0
1633033134950,7,5. Post the Article,201,Created,Editor User 1-1,text,true,,1715,2378,1,1,http://192.168.1.87/perf/api/posts,7,0,0
1633033134957,98,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033134958,98,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,3,0,0
1633033135057,7,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1369,2027,1,1,null,0,0,0
1633033135057,7,5. Post the Article,201,Created,Editor User 1-1,text,true,,1369,2027,1,1,http://192.168.1.87/perf/api/posts,7,0,0
1633033135064,62,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033135064,62,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,3,0,0
1633033135127,8,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,876,1554,1,1,null,0,0,0
1633033135127,8,5. Post the Article,201,Created,Editor User 1-1,text,true,,876,1554,1,1,http://192.168.1.87/perf/api/posts,8,0,0
1633033135135,60,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033135135,60,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,3,0,0
1633033135196,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1180,1864,1,1,null,0,0,0
1633033135196,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,1180,1864,1,1,http://192.168.1.87/perf/api/posts,5,0,0
1633033135201,90,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033135201,90,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,3,0,0
1633033135292,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1248,1941,1,1,null,0,0,0
1633033135292,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,1248,1941,1,1,http://192.168.1.87/perf/api/posts,5,0,0
1633033135297,62,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033135297,62,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,4,0,0
1633033135360,7,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1463,2122,1,1,null,0,1,0
1633033135360,7,5. Post the Article,201,Created,Editor User 1-1,text,true,,1463,2122,1,1,http://192.168.1.87/perf/api/posts,7,0,0
1633033135368,65,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033135368,65,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,2,0,0
1633033135434,4,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,869,1548,1,1,null,0,0,0
1633033135434,4,5. Post the Article,201,Created,Editor User 1-1,text,true,,869,1548,1,1,http://192.168.1.87/perf/api/posts,4,0,0
1633033135438,65,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033135438,65,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,4,0,0
1633033135503,10,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1243,1936,1,1,null,0,0,0
1633033135503,10,5. Post the Article,201,Created,Editor User 1-1,text,true,,1243,1936,1,1,http://192.168.1.87/perf/api/posts,10,0,0
1633033135513,120,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,2,0
1633033135514,120,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,7,0,0
1633033135635,6,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1268,1923,1,1,null,0,0,0
1633033135635,6,5. Post the Article,201,Created,Editor User 1-1,text,true,,1268,1923,1,1,http://192.168.1.87/perf/api/posts,6,0,0
1633033135641,92,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033135641,92,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,3,0,0
1633033135734,8,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1341,2012,1,1,null,0,0,0
1633033135734,8,5. Post the Article,201,Created,Editor User 1-1,text,true,,1341,2012,1,1,http://192.168.1.87/perf/api/posts,8,0,0
1633033135743,59,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033135743,59,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,2,0,0
1633033135803,6,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,966,1638,1,1,null,0,0,0
1633033135803,6,5. Post the Article,201,Created,Editor User 1-1,text,true,,966,1638,1,1,http://192.168.1.87/perf/api/posts,6,0,0
1633033135809,61,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033135809,61,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,4,0,0
1633033135871,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1465,2160,1,1,null,0,0,0
1633033135871,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,1465,2160,1,1,http://192.168.1.87/perf/api/posts,5,0,0
1633033135876,101,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033135876,101,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,4,0,0
1633033135977,6,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1229,1905,1,1,null,0,2,0
1633033135978,6,5. Post the Article,201,Created,Editor User 1-1,text,true,,1229,1905,1,1,http://192.168.1.87/perf/api/posts,6,0,0
1633033135985,61,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033135985,61,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,4,0,0
1633033136047,7,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1089,1752,1,1,null,0,0,0
1633033136047,7,5. Post the Article,201,Created,Editor User 1-1,text,true,,1089,1752,1,1,http://192.168.1.87/perf/api/posts,7,0,0
1633033136055,62,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033136055,62,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,4,0,0
1633033136118,4,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1048,1720,1,1,null,0,0,0
1633033136118,4,5. Post the Article,201,Created,Editor User 1-1,text,true,,1048,1720,1,1,http://192.168.1.87/perf/api/posts,4,0,0
1633033136122,89,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033136123,89,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,7,0,0
1633033136212,4,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1009,1687,1,1,null,0,2,0
1633033136213,4,5. Post the Article,201,Created,Editor User 1-1,text,true,,1009,1687,1,1,http://192.168.1.87/perf/api/posts,4,0,0
1633033136218,63,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033136218,63,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,3,0,0
1633033136282,6,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1370,2054,1,1,null,0,0,0
1633033136282,6,5. Post the Article,201,Created,Editor User 1-1,text,true,,1370,2054,1,1,http://192.168.1.87/perf/api/posts,6,0,0
1633033136288,64,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033136288,64,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,3,0,0
1633033136352,7,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1259,1921,1,1,null,0,0,0
1633033136352,7,5. Post the Article,201,Created,Editor User 1-1,text,true,,1259,1921,1,1,http://192.168.1.87/perf/api/posts,7,0,0
1633033136359,69,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033136360,69,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,4,0,0
1633033136429,6,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1606,2268,1,1,null,0,2,0
1633033136430,6,5. Post the Article,201,Created,Editor User 1-1,text,true,,1606,2268,1,1,http://192.168.1.87/perf/api/posts,6,0,0
1633033136437,119,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033136437,119,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,9,0,0
1633033136557,10,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1803,2470,1,1,null,0,0,0
1633033136557,10,5. Post the Article,201,Created,Editor User 1-1,text,true,,1803,2470,1,1,http://192.168.1.87/perf/api/posts,10,0,0
1633033136567,87,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033136568,87,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,4,0,0
1633033136655,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1722,2379,1,1,null,0,1,0
1633033136656,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,1722,2379,1,1,http://192.168.1.87/perf/api/posts,5,0,0
1633033136661,65,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033136661,65,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,7,0,0
1633033136726,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1318,2012,1,1,null,0,1,0
1633033136726,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,1318,2012,1,1,http://192.168.1.87/perf/api/posts,5,0,0
1633033136732,62,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033136732,62,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,4,0,0
1633033136794,3,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1699,2375,1,1,null,0,1,0
1633033136795,3,5. Post the Article,201,Created,Editor User 1-1,text,true,,1699,2375,1,1,http://192.168.1.87/perf/api/posts,3,0,0
1633033136798,60,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,2,0
1633033136799,60,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,3,0,0
1633033136860,4,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,929,1624,1,1,null,0,0,0
1633033136860,4,5. Post the Article,201,Created,Editor User 1-1,text,true,,929,1624,1,1,http://192.168.1.87/perf/api/posts,4,0,0
1633033136864,60,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033136864,60,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,4,0,0
1633033136924,6,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1110,1801,1,1,null,0,1,0
